A0,F0,reserve_potential,hazard,regime
0.18333333333333335,0.4666666666666667,0.4057445566624325,0.4619148087593489,Constrained
0.18333333333333335,0.48333333333333334,0.4049435263158102,0.46290366566679747,Constrained
0.18333333333333335,0.5,0.4041450756515418,0.4638903097435817,Constrained
0.18333333333333335,0.5166666666666667,0.40334919842588146,0.4648747338240486,Constrained
0.18333333333333335,0.5333333333333333,0.4025558885727444,0.465856930786814,Constrained
0.18333333333333335,0.55,0.4017651398498447,0.4668368937895664,Constrained
0.2,0.05,0.4258149742720301,0.4374625913437031,Constrained
0.2,0.06666666666666667,0.42495266394143744,0.4384989995213512,Constrained
0.2,0.08333333333333334,0.4240930447215083,0.4395334432437905,Constrained
0.2,0.1,0.4232361126462396,0.4405659099322557,Constrained
0.2,0.11666666666666667,0.42238186348481066,0.4415963873264987,Constrained
0.2,0.13333333333333333,0.42153029288737187,0.4426248634188275,Constrained
0.2,0.15000000000000002,0.42068139642610264,0.4436513264246134,Constrained
0.2,0.16666666666666669,0.4198351695088544,0.44467576483297944,Constrained
0.2,0.18333333333333335,0.4189916075589397,0.4456981673013442,Constrained
0.2,0.2,0.4181507059720723,0.4467185226754222,Constrained
0.2,0.21666666666666667,0.41731245994207344,0.4477368200970197,Constrained
0.2,0.23333333333333334,0.4164768645890292,0.4487530489272754,Constrained
0.2,0.25,0.41564391495369174,0.4497671987491255,Constrained
0.2,0.26666666666666666,0.4148136059958686,0.4507792593677948,Constrained
0.2,0.2833333333333333,0.4139859325950068,0.45178922081004275,Constrained
0.2,0.3,0.4131608895522164,0.45279707332251684,Constrained
0.2,0.31666666666666665,0.41233847150105635,0.45380280742819895,Constrained
0.2,0.3333333333333333,0.41151867306706846,0.4548064138245907,Constrained
0.2,0.35,0.41070148885121305,0.4558078833934411,Constrained
0.2,0.36666666666666664,0.4098869133284738,0.456807207264966,Constrained
0.2,0.3833333333333333,0.4090749408987804,0.45780437678495695,Constrained
0.2,0.39999999999999997,0.4082655658889124,0.45879938351302335,Constrained
0.2,0.41666666666666663,0.40745878255472107,0.459792219220602,Constrained
0.2,0.4333333333333333,0.4066545850838682,0.4607828758885987,Constrained
0.2,0.45,0.4058529675993029,0.4617713457045307,Constrained
0.2,0.4666666666666667,0.4050539241637459,0.4627576210589898,Constrained
0.2,0.48333333333333334,0.4042574487855428,0.4637416945411972,Constrained
0.2,0.5,0.4034635351807987,0.4647235590941791,Constrained
0.2,0.5166666666666667,0.4026721773250449,0.46570320765241663,Constrained
0.2,0.5333333333333333,0.4018833690161432,0.46668063342772337,Constrained
0.2,0.55,0.40109710398236237,0.46765582983764775,Constrained
0.21666666666666667,0.05,0.4250076153631004,0.43842318852666967,Constrained
0.21666666666666667,0.06666666666666667,0.4241502682447693,0.43945481501549727,Constrained
0.21666666666666667,0.08333333333333334,0.42329559613261236,0.4404844733141045,Constrained
0.21666666666666667,0.1,0.4224435947295978,0.44151215132247873,Constrained
0.21666666666666667,0.11666666666666667,0.4215942597180047,0.4425378371372019,Constrained
0.21666666666666667,0.13333333333333333,0.4207475868318649,0.4435615189967281,Constrained
0.21666666666666667,0.15000000000000002,0.4199035715197673,0.44458318547623166,Constrained
0.21666666666666667,0.16666666666666669,0.4190622091701707,0.44560282536464746,Constrained
0.21666666666666667,0.18333333333333335,0.4182234950927669,0.44662042767211474,Constrained
0.21666666666666667,0.2,0.4173874245138154,0.44763598163202145,Constrained
0.21666666666666667,0.21666666666666667,0.41655399257611486,0.44864947670065264,Constrained
0.21666666666666667,0.23333333333333334,0.4157231943394488,0.4496609025565425,Constrained
0.21666666666666667,0.25,0.4148950247808013,0.45067024909996745,Constrained
0.21666666666666667,0.26666666666666666,0.4140694787946195,0.4516775064524214,Constrained
0.21666666666666667,0.2833333333333333,0.4132465511935799,0.45268266495578247,Constrained
0.21666666666666667,0.3,0.4124262367097191,0.45368571517122763,Constrained
0.21666666666666667,0.31666666666666665,0.41160852999563935,0.4546866478780729,Constrained
0.21666666666666667,0.3333333333333333,0.4107934256265475,0.45568545407205285,Constrained
0.21666666666666667,0.35,0.40998091810176396,0.45668212496389426,Constrained
0.21666666666666667,0.36666666666666664,0.40917100184653377,0.457676651977664,Constrained
0.21666666666666667,0.3833333333333333,0.4083636712139759,0.4586690267489979,Constrained
0.21666666666666667,0.39999999999999997,0.40755892048724096,0.45965924112316564,Constrained
0.21666666666666667,0.41666666666666663,0.406756743881989,0.4606472871529031,Constrained
0.21666666666666667,0.4333333333333333,0.4059571355493028,0.46163315709593683,Constrained
0.21666666666666667,0.45,0.40516008957919875,0.46261684341210024,Constrained
0.21666666666666667,0.4666666666666667,0.40436559993115195,0.46359833880745877,Constrained
0.21666666666666667,0.48333333333333334,0.4035736604656137,0.46457763621339127,Constrained
0.21666666666666667,0.5,0.40278426515637533,0.465554728648903,Constrained
0.21666666666666667,0.5166666666666667,0.4019974078225452,0.46652960939265287,Constrained
0.21666666666666667,0.5333333333333333,0.4012130822235197,0.4675022719210363,Constrained
0.21666666666666667,0.55,0.4004312820610963,0.46847270990605283,Constrained
0.23333333333333334,0.05,0.4242030284621718,0.4393815926316755,Constrained
0.23333333333333334,0.06666666666666667,0.42335062617311203,0.4404084372899574,Constrained
0.23333333333333334,0.08333333333333334,0.42250088263318764,0.44143331045260786,Constrained
0.23333333333333334,0.1,0.4216537935106177,0.4424562003283013,Constrained
0.23333333333333334,0.11666666666666667,0.4208093543911896,0.44347709535521856,Constrained
0.23333333333333334,0.13333333333333333,0.41996756068459373,0.4444959842449747,Constrained
0.23333333333333334,0.15000000000000002,0.41912840784256156,0.44551285586842826,Constrained
0.23333333333333334,0.16666666666666669,0.4182918913213364,0.4465276992638251,Constrained
0.23333333333333334,0.18333333333333335,0.4174580063225947,0.44754050378537635,Constrained
0.23333333333333334,0.2,0.4166267479865383,0.4485512589984195,Constrained
0.23333333333333334,0.21666666666666667,0.4157981113806057,0.44955995468361093,Constrained
0.23333333333333334,0.23333333333333334,0.41497209149488595,0.4505665808386806,Constrained
